work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_size,experience_level_full,company_city,company_state
2020,MI,FT,Data Engineer,110000,USD,110000,US,100,L,Mid-level,New York,New York
2020,MI,FT,Data Engineer,130800,USD,130800,ES,100,M,Mid-level,Seattle,Washington
2020,SE,FT,Data Scientist,412000,USD,412000,US,100,L,Senior-level,Austin,Texas
2020,SE,FT,Data Science Manager,190200,USD,190200,US,100,M,Senior-level,Boston,Massachusetts
2020,EN,FT,Data Scientist,105000,USD,105000,US,100,S,Entry-level,Chicago,Illinois
2021,EX,FT,BI Data Analyst,150000,USD,150000,IN,100,L,Executive-level,San Francisco,California
2021,EX,FT,Head of Data,235000,USD,235000,US,100,L,Executive-level,New York,New York
2021,MI,FT,BI Data Analyst,100000,USD,100000,US,100,M,Mid-level,Seattle,Washington
2021,MI,CT,ML Engineer,270000,USD,270000,US,100,L,Mid-level,Austin,Texas
2021,EN,FT,Data Analyst,80000,USD,80000,US,100,M,Entry-level,Boston,Massachusetts
2021,MI,FT,Data Engineer,140000,USD,140000,US,100,L,Mid-level,Chicago,Illinois
2021,MI,FT,Data Analytics Engineer,110000,USD,110000,US,100,L,Mid-level,San Francisco,California
2021,SE,FT,Lead Data Analyst,170000,USD,170000,US,100,L,Senior-level,New York,New York
2021,SE,FT,Data Analyst,80000,USD,80000,BG,100,S,Senior-level,Seattle,Washington
2021,SE,FT,Lead Data Engineer,276000,USD,276000,US,0,L,Senior-level,Austin,Texas
2021,EN,PT,AI Scientist,12000,USD,12000,BR,100,S,Entry-level,Boston,Massachusetts
2021,MI,FT,Financial Data Analyst,450000,USD,450000,US,100,L,Mid-level,Chicago,Illinois
2021,EN,FT,Computer Vision Software Engineer,70000,USD,70000,US,100,M,Entry-level,San Francisco,California
2021,MI,FT,Computer Vision Software Engineer,81000,EUR,95746,DE,100,S,Mid-level,New York,New York
2021,MI,FT,Data Analyst,75000,USD,75000,US,0,L,Mid-level,Seattle,Washington
2021,SE,FT,Data Engineer,150000,USD,150000,US,100,L,Senior-level,Austin,Texas
2021,MI,FT,BI Data Analyst,11000000,HUF,36259,HU,50,L,Mid-level,Boston,Massachusetts
2021,MI,FT,Data Analyst,62000,USD,62000,US,0,L,Mid-level,Chicago,Illinois
2021,MI,FT,Data Scientist,73000,USD,73000,US,0,L,Mid-level,San Francisco,California
2021,SE,FT,Data Engineer,115000,USD,115000,US,100,S,Senior-level,New York,New York
2021,SE,FT,Data Engineer,150000,USD,150000,US,100,M,Senior-level,Seattle,Washington
2021,EN,PT,AI Scientist,12000,USD,12000,PK,100,M,Entry-level,Austin,Texas
2021,EN,FT,Machine Learning Scientist,225000,USD,225000,US,100,L,Entry-level,Boston,Massachusetts
2021,EN,FT,Data Analyst,90000,USD,90000,US,100,S,Entry-level,Chicago,Illinois
2021,MI,FT,Data Engineer,200000,USD,200000,US,100,L,Mid-level,San Francisco,California
2021,SE,FT,Principal Data Engineer,200000,USD,200000,US,100,M,Senior-level,New York,New York
2021,EN,FT,Data Analyst,50000,USD,50000,US,100,M,Entry-level,Seattle,Washington
2021,MI,FT,Principal Data Scientist,151000,USD,151000,US,100,L,Mid-level,Austin,Texas
2021,SE,FT,Machine Learning Scientist,120000,USD,120000,US,50,S,Senior-level,Boston,Massachusetts
2021,MI,FT,Applied Machine Learning Scientist,38400,USD,38400,VN,100,M,Mid-level,Chicago,Illinois
2021,EN,FT,Data Scientist,100000,USD,100000,US,0,S,Entry-level,San Francisco,California
2021,MI,FT,Data Analyst,90000,USD,90000,US,100,M,Mid-level,New York,New York
2021,SE,FT,Principal Data Scientist,220000,USD,220000,US,0,L,Senior-level,Seattle,Washington
2021,EN,FT,Data Scientist,80000,USD,80000,US,100,M,Entry-level,Austin,Texas
2021,MI,FT,Data Analyst,135000,USD,135000,US,100,L,Mid-level,Boston,Massachusetts
2021,SE,FT,Data Science Manager,240000,USD,240000,US,0,L,Senior-level,Chicago,Illinois
2021,SE,FT,Data Engineering Manager,150000,USD,150000,US,0,L,Senior-level,San Francisco,California
2021,MI,FT,Data Scientist,82500,USD,82500,US,100,S,Mid-level,New York,New York
2021,MI,FT,Data Engineer,100000,USD,100000,US,100,L,Mid-level,Seattle,Washington
2021,MI,FT,Data Engineer,90000,USD,90000,US,100,L,Mid-level,Austin,Texas
2021,SE,FT,Data Engineering Manager,153000,USD,153000,US,100,L,Senior-level,Boston,Massachusetts
2021,SE,FT,Cloud Data Engineer,160000,USD,160000,BR,100,S,Senior-level,Chicago,Illinois
2021,MI,FT,Data Scientist,150000,USD,150000,US,100,M,Mid-level,San Francisco,California
2021,SE,FT,Data Science Manager,144000,USD,144000,US,100,L,Senior-level,New York,New York
2021,MI,FT,Applied Machine Learning Scientist,423000,USD,423000,US,50,L,Mid-level,Seattle,Washington
2021,SE,FT,Data Analytics Manager,120000,USD,120000,US,100,M,Senior-level,Austin,Texas
2021,EN,FT,Machine Learning Engineer,125000,USD,125000,US,100,S,Entry-level,Boston,Massachusetts
2021,SE,FT,Data Specialist,165000,USD,165000,US,100,L,Senior-level,Chicago,Illinois
2021,EN,FT,Data Engineer,80000,USD,80000,US,100,L,Entry-level,San Francisco,California
2021,EX,FT,Director of Data Science,250000,USD,250000,US,0,L,Executive-level,New York,New York
2021,EN,FT,BI Data Analyst,55000,USD,55000,US,50,S,Entry-level,Seattle,Washington
2021,MI,FT,Data Architect,150000,USD,150000,US,100,L,Mid-level,Austin,Texas
2021,MI,FT,Data Architect,170000,USD,170000,US,100,L,Mid-level,Boston,Massachusetts
2021,EN,FT,Data Analyst,60000,USD,60000,US,100,S,Entry-level,Chicago,Illinois
2021,SE,FT,Principal Data Scientist,235000,USD,235000,US,100,L,Senior-level,San Francisco,California
2021,SE,FT,Data Engineering Manager,174000,USD,174000,US,100,L,Senior-level,New York,New York
2021,EN,FT,Machine Learning Engineer,81000,USD,81000,US,50,S,Entry-level,Seattle,Washington
2021,MI,FT,Data Scientist,420000,INR,5679,IN,100,S,Mid-level,Austin,Texas
2021,MI,FT,Data Engineer,22000,EUR,26005,RO,0,L,Mid-level,Boston,Massachusetts
2021,SE,FT,Data Science Manager,174000,USD,174000,US,100,L,Senior-level,Chicago,Illinois
2021,MI,FT,Data Scientist,147000,USD,147000,US,50,L,Mid-level,San Francisco,California
2021,SE,FT,Data Science Manager,4000000,INR,54094,IN,50,L,Senior-level,New York,New York
2021,EN,FT,Data Science Consultant,90000,USD,90000,US,100,S,Entry-level,Seattle,Washington
2021,SE,FT,Machine Learning Infrastructure Engineer,195000,USD,195000,US,100,M,Senior-level,Austin,Texas
2021,SE,FT,Research Scientist,50000,USD,50000,FR,100,S,Senior-level,Boston,Massachusetts
2021,MI,FT,Data Scientist,160000,USD,160000,US,100,L,Mid-level,Chicago,Illinois
2021,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,L,Senior-level,San Francisco,California
2021,SE,FT,Data Engineer,165000,USD,165000,US,0,M,Senior-level,New York,New York
2021,MI,FL,Data Engineer,20000,USD,20000,IT,0,L,Mid-level,Seattle,Washington
2021,SE,FT,Data Analytics Manager,120000,USD,120000,US,0,L,Senior-level,Austin,Texas
2021,SE,FT,Principal Data Engineer,185000,USD,185000,US,100,L,Senior-level,Boston,Massachusetts
2021,SE,FT,Data Analytics Manager,140000,USD,140000,US,100,L,Senior-level,Chicago,Illinois
2021,EX,CT,Principal Data Scientist,416000,USD,416000,US,100,S,Executive-level,San Francisco,California
2021,SE,FT,Data Scientist,135000,USD,135000,US,0,L,Senior-level,New York,New York
2021,SE,FT,ML Engineer,256000,USD,256000,US,100,S,Senior-level,Seattle,Washington
2021,SE,FT,Director of Data Engineering,200000,USD,200000,US,100,L,Senior-level,Austin,Texas
2021,SE,FT,Data Analyst,200000,USD,200000,US,100,L,Senior-level,Boston,Massachusetts
2021,MI,FT,Data Architect,180000,USD,180000,US,100,L,Mid-level,Chicago,Illinois
2021,MI,FT,Head of Data Science,110000,USD,110000,US,0,S,Mid-level,San Francisco,California
2021,MI,FT,Data Analyst,80000,USD,80000,US,100,L,Mid-level,New York,New York
2021,MI,FT,Data Engineer,110000,USD,110000,US,100,L,Mid-level,Seattle,Washington
2021,SE,FT,Data Scientist,165000,USD,165000,US,100,L,Senior-level,Austin,Texas
2021,SE,FT,Principal Data Analyst,170000,USD,170000,US,100,M,Senior-level,Boston,Massachusetts
2021,MI,FT,Data Scientist,115000,USD,115000,US,50,L,Mid-level,Chicago,Illinois
2021,EN,FT,Data Scientist,90000,USD,90000,US,100,S,Entry-level,San Francisco,California
2021,EX,FT,Principal Data Engineer,600000,USD,600000,US,100,L,Executive-level,New York,New York
2021,MI,FT,Data Analyst,93000,USD,93000,US,100,L,Mid-level,Seattle,Washington
2021,MI,FT,Data Engineer,200000,USD,200000,US,100,L,Mid-level,Austin,Texas
2021,SE,FT,Machine Learning Engineer,185000,USD,185000,US,50,L,Senior-level,Boston,Massachusetts
2021,MI,FT,Data Scientist,130000,USD,130000,US,50,L,Mid-level,Chicago,Illinois
2021,SE,FT,Lead Data Engineer,160000,USD,160000,PR,50,S,Senior-level,San Francisco,California
2021,MI,FT,Data Engineer,93150,USD,93150,US,0,M,Mid-level,New York,New York
2021,MI,FT,Data Engineer,111775,USD,111775,US,0,M,Mid-level,Seattle,Washington
2021,EN,FT,Data Engineer,72500,USD,72500,US,100,L,Entry-level,Austin,Texas
2021,EN,FT,Data Scientist,100000,USD,100000,US,100,M,Entry-level,Boston,Massachusetts
2021,EN,FT,Data Scientist,58000,USD,58000,US,50,L,Entry-level,Chicago,Illinois
2021,MI,FT,Data Engineer,112000,USD,112000,US,100,L,Mid-level,San Francisco,California
2021,SE,CT,Staff Data Scientist,105000,USD,105000,US,100,M,Senior-level,New York,New York
2021,MI,FT,Data Scientist,109000,USD,109000,US,50,L,Mid-level,Seattle,Washington
2022,SE,FT,Data Engineer,135000,USD,135000,US,100,M,Senior-level,Austin,Texas
2022,SE,FT,Data Analyst,155000,USD,155000,US,100,M,Senior-level,Boston,Massachusetts
2022,SE,FT,Data Analyst,120600,USD,120600,US,100,M,Senior-level,Chicago,Illinois
2022,MI,FT,Data Scientist,130000,USD,130000,US,0,M,Mid-level,San Francisco,California
2022,MI,FT,Data Scientist,90000,USD,90000,US,0,M,Mid-level,New York,New York
2022,MI,FT,Data Engineer,170000,USD,170000,US,100,M,Mid-level,Seattle,Washington
2022,MI,FT,Data Engineer,150000,USD,150000,US,100,M,Mid-level,Austin,Texas
2022,SE,FT,Data Analyst,102100,USD,102100,US,100,M,Senior-level,Boston,Massachusetts
2022,SE,FT,Data Analyst,84900,USD,84900,US,100,M,Senior-level,Chicago,Illinois
2022,SE,FT,Data Scientist,136620,USD,136620,US,100,M,Senior-level,San Francisco,California
2022,SE,FT,Data Scientist,99360,USD,99360,US,100,M,Senior-level,New York,New York
2022,SE,FT,Data Scientist,146000,USD,146000,US,100,M,Senior-level,Seattle,Washington
2022,SE,FT,Data Scientist,123000,USD,123000,US,100,M,Senior-level,Austin,Texas
2022,SE,FT,Data Analyst,99000,USD,99000,US,0,M,Senior-level,Boston,Massachusetts
2022,SE,FT,Data Analyst,116000,USD,116000,US,0,M,Senior-level,Chicago,Illinois
2022,MI,FT,Data Analyst,106260,USD,106260,US,0,M,Mid-level,San Francisco,California
2022,MI,FT,Data Analyst,126500,USD,126500,US,0,M,Mid-level,New York,New York
2022,EX,FT,Data Engineer,242000,USD,242000,US,100,M,Executive-level,Seattle,Washington
2022,EX,FT,Data Engineer,200000,USD,200000,US,100,M,Executive-level,Austin,Texas
2022,SE,FT,Data Scientist,165220,USD,165220,US,100,M,Senior-level,Boston,Massachusetts
2022,SE,FT,Data Scientist,120160,USD,120160,US,100,M,Senior-level,Chicago,Illinois
2022,SE,FT,Data Analyst,90320,USD,90320,US,100,M,Senior-level,San Francisco,California
2022,SE,FT,Data Engineer,181940,USD,181940,US,0,M,Senior-level,New York,New York
2022,SE,FT,Data Engineer,132320,USD,132320,US,0,M,Senior-level,Seattle,Washington
2022,SE,FT,Data Engineer,220110,USD,220110,US,0,M,Senior-level,Austin,Texas
2022,SE,FT,Data Engineer,160080,USD,160080,US,0,M,Senior-level,Boston,Massachusetts
2022,SE,FT,Data Scientist,180000,USD,180000,US,0,L,Senior-level,Chicago,Illinois
2022,SE,FT,Data Scientist,120000,USD,120000,US,0,L,Senior-level,San Francisco,California
2022,SE,FT,Data Analyst,124190,USD,124190,US,100,M,Senior-level,New York,New York
2022,EX,FT,Data Analyst,130000,USD,130000,US,100,M,Executive-level,Seattle,Washington
2022,EX,FT,Data Analyst,110000,USD,110000,US,100,M,Executive-level,Austin,Texas
2022,SE,FT,Data Analyst,170000,USD,170000,US,100,M,Senior-level,Boston,Massachusetts
2022,MI,FT,Data Analyst,115500,USD,115500,US,100,M,Mid-level,Chicago,Illinois
2022,SE,FT,Data Analyst,112900,USD,112900,US,100,M,Senior-level,San Francisco,California
2022,SE,FT,Data Analyst,90320,USD,90320,US,100,M,Senior-level,New York,New York
2022,SE,FT,Data Analyst,112900,USD,112900,US,100,M,Senior-level,Seattle,Washington
2022,SE,FT,Data Analyst,90320,USD,90320,US,100,M,Senior-level,Austin,Texas
2022,SE,FT,Data Engineer,165400,USD,165400,US,100,M,Senior-level,Boston,Massachusetts
2022,SE,FT,Data Engineer,132320,USD,132320,US,100,M,Senior-level,Chicago,Illinois
2022,MI,FT,Data Analyst,167000,USD,167000,US,100,M,Mid-level,San Francisco,California
2022,SE,FT,Data Engineer,243900,USD,243900,US,100,M,Senior-level,New York,New York
2022,SE,FT,Data Analyst,136600,USD,136600,US,100,M,Senior-level,Seattle,Washington
2022,SE,FT,Data Analyst,109280,USD,109280,US,100,M,Senior-level,Austin,Texas
2022,SE,FT,Data Engineer,128875,USD,128875,US,100,M,Senior-level,Boston,Massachusetts
2022,SE,FT,Data Engineer,93700,USD,93700,US,100,M,Senior-level,Chicago,Illinois
2022,EX,FT,Head of Data Science,224000,USD,224000,US,100,M,Executive-level,San Francisco,California
2022,EX,FT,Head of Data Science,167875,USD,167875,US,100,M,Executive-level,New York,New York
2022,EX,FT,Analytics Engineer,175000,USD,175000,US,100,M,Executive-level,Seattle,Washington
2022,SE,FT,Data Engineer,156600,USD,156600,US,100,M,Senior-level,Austin,Texas
2022,SE,FT,Data Engineer,108800,USD,108800,US,0,M,Senior-level,Boston,Massachusetts
2022,SE,FT,Data Scientist,95550,USD,95550,US,0,M,Senior-level,Chicago,Illinois
2022,SE,FT,Data Engineer,113000,USD,113000,US,0,L,Senior-level,San Francisco,California
2022,SE,FT,Data Analyst,135000,USD,135000,US,100,M,Senior-level,New York,New York
2022,SE,FT,Data Science Manager,161342,USD,161342,US,100,M,Senior-level,Seattle,Washington
2022,SE,FT,Data Science Manager,137141,USD,137141,US,100,M,Senior-level,Austin,Texas
2022,SE,FT,Data Scientist,167000,USD,167000,US,100,M,Senior-level,Boston,Massachusetts
2022,SE,FT,Data Scientist,123000,USD,123000,US,100,M,Senior-level,Chicago,Illinois
2022,SE,FT,Data Scientist,150000,USD,150000,US,0,M,Senior-level,San Francisco,California
2022,SE,FT,Data Scientist,211500,USD,211500,US,100,M,Senior-level,New York,New York
2022,SE,FT,Data Engineer,160000,USD,160000,US,0,L,Senior-level,Seattle,Washington
2022,SE,FT,Data Scientist,138600,USD,138600,US,100,M,Senior-level,Austin,Texas
2022,SE,FT,Data Engineer,136000,USD,136000,US,0,M,Senior-level,Boston,Massachusetts
2022,MI,FT,Data Analyst,58000,USD,58000,US,0,S,Mid-level,Chicago,Illinois
2022,EX,FT,Analytics Engineer,135000,USD,135000,US,100,M,Executive-level,San Francisco,California
2022,SE,FT,Data Scientist,170000,USD,170000,US,100,M,Senior-level,New York,New York
2022,SE,FT,Data Scientist,123000,USD,123000,US,100,M,Senior-level,Seattle,Washington
2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,M,Senior-level,Austin,Texas
2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,M,Senior-level,Boston,Massachusetts
2022,SE,FT,Data Analyst,132000,USD,132000,US,0,M,Senior-level,Chicago,Illinois
2022,SE,FT,Data Engineer,165400,USD,165400,US,100,M,Senior-level,San Francisco,California
2022,SE,FT,Data Architect,208775,USD,208775,US,100,M,Senior-level,New York,New York
2022,SE,FT,Data Architect,147800,USD,147800,US,100,M,Senior-level,Seattle,Washington
2022,SE,FT,Data Engineer,136994,USD,136994,US,100,M,Senior-level,Austin,Texas
2022,SE,FT,Data Engineer,101570,USD,101570,US,100,M,Senior-level,Boston,Massachusetts
2022,SE,FT,Data Analyst,128875,USD,128875,US,100,M,Senior-level,Chicago,Illinois
2022,SE,FT,Data Analyst,93700,USD,93700,US,100,M,Senior-level,San Francisco,California
2022,SE,FT,Data Engineer,132320,USD,132320,US,100,M,Senior-level,New York,New York
2022,SE,FT,Data Analyst,164000,USD,164000,US,0,M,Senior-level,Seattle,Washington
2022,SE,FT,Data Engineer,155000,USD,155000,US,100,M,Senior-level,Austin,Texas
2022,MI,FT,AI Scientist,120000,USD,120000,US,0,M,Mid-level,Boston,Massachusetts
2022,SE,FT,Data Analyst,112900,USD,112900,US,100,M,Senior-level,Chicago,Illinois
2022,SE,FT,Data Analyst,90320,USD,90320,US,100,M,Senior-level,San Francisco,California
2022,SE,FT,Data Analytics Manager,145000,USD,145000,US,100,M,Senior-level,New York,New York
2022,SE,FT,Data Analytics Manager,105400,USD,105400,US,100,M,Senior-level,Seattle,Washington
2022,SE,FT,Data Scientist,215300,USD,215300,US,100,L,Senior-level,Austin,Texas
2022,SE,FT,Data Scientist,158200,USD,158200,US,100,L,Senior-level,Boston,Massachusetts
2022,SE,FT,Data Engineer,209100,USD,209100,US,100,L,Senior-level,Chicago,Illinois
2022,SE,FT,Data Engineer,154600,USD,154600,US,100,L,Senior-level,San Francisco,California
2022,SE,FT,Data Analyst,115934,USD,115934,US,0,M,Senior-level,New York,New York
2022,SE,FT,Data Analyst,81666,USD,81666,US,0,M,Senior-level,Seattle,Washington
2022,SE,FT,Data Engineer,175000,USD,175000,US,100,M,Senior-level,Austin,Texas
2022,MI,FT,Data Analyst,58000,USD,58000,US,0,S,Mid-level,Boston,Massachusetts
2022,SE,FT,Data Engineer,183600,USD,183600,US,100,L,Senior-level,Chicago,Illinois
2022,SE,FT,Data Scientist,180000,USD,180000,US,100,M,Senior-level,San Francisco,California
2022,SE,FT,Data Scientist,260000,USD,260000,US,100,M,Senior-level,New York,New York
2022,MI,FT,Data Engineer,63900,USD,63900,US,0,M,Mid-level,Seattle,Washington
2022,MI,FT,Machine Learning Scientist,160000,USD,160000,US,100,L,Mid-level,Austin,Texas
2022,MI,FT,Machine Learning Scientist,112300,USD,112300,US,100,L,Mid-level,Boston,Massachusetts
2022,MI,FT,Data Science Manager,241000,USD,241000,US,100,M,Mid-level,Chicago,Illinois
2022,MI,FT,Data Science Manager,159000,USD,159000,US,100,M,Mid-level,San Francisco,California
2022,SE,FT,Data Scientist,180000,USD,180000,US,0,M,Senior-level,New York,New York
2022,SE,FT,Data Scientist,80000,USD,80000,US,0,M,Senior-level,Seattle,Washington
2022,MI,FT,Data Engineer,82900,USD,82900,US,0,M,Mid-level,Austin,Texas
2022,SE,FT,Data Engineer,100800,USD,100800,US,100,L,Senior-level,Boston,Massachusetts
2022,SE,FT,Data Scientist,140400,USD,140400,US,0,L,Senior-level,Chicago,Illinois
2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,M,Senior-level,San Francisco,California
2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,M,Senior-level,New York,New York
2022,SE,FT,Data Scientist,215300,USD,215300,US,0,L,Senior-level,Seattle,Washington
2022,SE,FT,Data Engineer,209100,USD,209100,US,100,L,Senior-level,Austin,Texas
2022,SE,FT,Data Engineer,154600,USD,154600,US,100,L,Senior-level,Boston,Massachusetts
2022,SE,FT,Data Engineer,180000,USD,180000,US,100,M,Senior-level,Chicago,Illinois
2022,SE,FT,Data Engineer,80000,USD,80000,US,100,M,Senior-level,San Francisco,California
2022,MI,FT,Machine Learning Engineer,120000,USD,120000,US,100,S,Mid-level,New York,New York
2022,EN,FT,Computer Vision Engineer,125000,USD,125000,US,0,M,Entry-level,Seattle,Washington
2022,MI,FT,NLP Engineer,240000,CNY,37236,US,50,L,Mid-level,Austin,Texas
2022,SE,FT,Data Engineer,105000,USD,105000,US,100,M,Senior-level,Boston,Massachusetts
2022,EN,FT,Financial Data Analyst,100000,USD,100000,US,50,L,Entry-level,Chicago,Illinois
2022,EN,FT,Data Engineer,120000,USD,120000,US,100,M,Entry-level,San Francisco,California
2022,SE,FT,Research Scientist,144000,USD,144000,US,50,L,Senior-level,New York,New York
2022,SE,FT,Data Scientist,104890,USD,104890,US,100,M,Senior-level,Seattle,Washington
2022,SE,FT,Data Engineer,100000,USD,100000,US,100,M,Senior-level,Austin,Texas
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,M,Senior-level,Boston,Massachusetts
2022,MI,FT,Data Analyst,135000,USD,135000,US,100,M,Mid-level,Chicago,Illinois
2022,MI,FT,Data Analyst,50000,USD,50000,US,100,M,Mid-level,San Francisco,California
2022,SE,FT,Data Scientist,220000,USD,220000,US,100,M,Senior-level,New York,New York
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,M,Senior-level,Seattle,Washington
2022,SE,FT,Data Scientist,185100,USD,185100,US,100,M,Senior-level,Austin,Texas
2022,SE,FT,Machine Learning Engineer,220000,USD,220000,US,100,M,Senior-level,Boston,Massachusetts
2022,MI,FT,Data Scientist,200000,USD,200000,US,100,M,Mid-level,Chicago,Illinois
2022,MI,FT,Data Scientist,120000,USD,120000,US,100,M,Mid-level,San Francisco,California
2022,EX,FT,Data Engineer,324000,USD,324000,US,100,M,Executive-level,New York,New York
2022,EX,FT,Data Engineer,216000,USD,216000,US,100,M,Executive-level,Seattle,Washington
2022,SE,FT,Data Engineer,210000,USD,210000,US,100,M,Senior-level,Austin,Texas
2022,SE,FT,Machine Learning Engineer,120000,USD,120000,US,100,M,Senior-level,Boston,Massachusetts
2022,SE,FT,Data Scientist,230000,USD,230000,US,100,M,Senior-level,Chicago,Illinois
2022,MI,FL,Data Scientist,100000,USD,100000,CA,100,M,Mid-level,San Francisco,California
2022,SE,FT,Head of Data,200000,USD,200000,MY,100,M,Senior-level,New York,New York
2022,SE,FT,Data Scientist,100000,USD,100000,BR,100,M,Senior-level,Seattle,Washington
2022,MI,FT,Machine Learning Scientist,153000,USD,153000,US,50,M,Mid-level,Austin,Texas
2022,SE,FT,Data Scientist,165000,USD,165000,US,100,M,Senior-level,Boston,Massachusetts
2022,SE,FT,Data Engineer,115000,USD,115000,US,100,M,Senior-level,Chicago,Illinois
2022,MI,FT,Applied Machine Learning Scientist,75000,USD,75000,BO,100,L,Mid-level,San Francisco,California
2022,EN,FT,Research Scientist,120000,USD,120000,US,100,L,Entry-level,New York,New York
2022,MI,FT,Applied Data Scientist,157000,USD,157000,US,100,L,Mid-level,Seattle,Washington
2022,EN,FT,Data Engineer,65000,USD,65000,US,100,S,Entry-level,Austin,Texas
2022,MI,FT,Data Scientist,48000,USD,48000,RU,100,S,Mid-level,Boston,Massachusetts
2022,SE,FT,Data Science Manager,152500,USD,152500,US,100,M,Senior-level,Chicago,Illinois
2022,SE,FT,Applied Data Scientist,380000,USD,380000,US,100,L,Senior-level,San Francisco,California
2022,SE,FT,Data Analytics Lead,405000,USD,405000,US,100,L,Senior-level,New York,New York
2022,MI,FT,Data Scientist,135000,USD,135000,US,100,L,Mid-level,Seattle,Washington
2022,SE,FT,Applied Data Scientist,177000,USD,177000,US,100,L,Senior-level,Austin,Texas
2022,MI,FT,Data Scientist,78000,USD,78000,US,100,M,Mid-level,Boston,Massachusetts
2022,SE,FT,Data Analyst,135000,USD,135000,US,100,M,Senior-level,Chicago,Illinois
2022,SE,FT,Data Analyst,100000,USD,100000,US,100,M,Senior-level,San Francisco,California
2022,SE,FT,Data Analyst,90320,USD,90320,US,100,M,Senior-level,New York,New York
2022,SE,FT,Machine Learning Engineer,214000,USD,214000,US,100,M,Senior-level,Seattle,Washington
2022,SE,FT,Machine Learning Engineer,192600,USD,192600,US,100,M,Senior-level,Austin,Texas
2022,SE,FT,Data Architect,266400,USD,266400,US,100,M,Senior-level,Boston,Massachusetts
2022,SE,FT,Data Architect,213120,USD,213120,US,100,M,Senior-level,Chicago,Illinois
2022,SE,FT,Data Analyst,112900,USD,112900,US,100,M,Senior-level,San Francisco,California
2022,SE,FT,Data Engineer,155000,USD,155000,US,100,M,Senior-level,New York,New York
2022,MI,FT,Data Scientist,141300,USD,141300,US,0,M,Mid-level,Seattle,Washington
2022,MI,FT,Data Scientist,102100,USD,102100,US,0,M,Mid-level,Austin,Texas
2022,SE,FT,Data Analyst,115934,USD,115934,US,100,M,Senior-level,Boston,Massachusetts
2022,SE,FT,Data Analyst,81666,USD,81666,US,100,M,Senior-level,Chicago,Illinois
2022,MI,FT,Data Engineer,206699,USD,206699,US,0,M,Mid-level,San Francisco,California
2022,MI,FT,Data Engineer,99100,USD,99100,US,0,M,Mid-level,New York,New York
2022,SE,FT,Data Engineer,130000,USD,130000,US,100,M,Senior-level,Seattle,Washington
